,Date,Home,Away
1186,2013-02-03 00:00:00,-1,1
1187,2013-02-03 00:00:00,1,-1
1188,2013-02-03 00:00:00,1,-1
1189,2013-02-02 00:00:00,0,0
1190,2013-02-03 00:00:00,1,-1
1191,2013-02-10 00:00:00,0,0
1192,2013-02-10 00:00:00,1,-1
1193,2013-02-09 00:00:00,1,-1
1194,2013-02-10 00:00:00,0,0
1195,2013-02-10 00:00:00,0,0
1196,2013-02-09 00:00:00,0,0
1197,2013-02-10 00:00:00,0,0
1198,2013-02-10 00:00:00,1,-1
1199,2013-02-10 00:00:00,0,0
1200,2013-02-10 00:00:00,1,-1
1201,2013-02-17 00:00:00,1,-1
1202,2013-02-17 00:00:00,1,-1
1203,2013-02-17 00:00:00,-1,1
1204,2013-02-17 00:00:00,1,-1
1205,2013-02-16 00:00:00,1,-1
1206,2013-02-18 00:00:00,1,-1
1207,2013-02-16 00:00:00,0,0
1208,2013-02-15 00:00:00,1,-1
1209,2013-02-17 00:00:00,0,0
1210,2013-02-17 00:00:00,1,-1
1211,2013-02-24 00:00:00,-1,1
1212,2013-02-24 00:00:00,1,-1
1213,2013-02-26 00:00:00,1,-1
1214,2013-02-23 00:00:00,0,0
1215,2013-02-24 00:00:00,0,0
1216,2013-02-25 00:00:00,0,0
1217,2013-02-25 00:00:00,1,-1
1218,2013-02-24 00:00:00,-1,1
1219,2013-02-24 00:00:00,1,-1
1220,2013-02-24 00:00:00,1,-1
1221,2013-03-03 00:00:00,-1,1
1222,2013-03-03 00:00:00,1,-1
1223,2013-03-03 00:00:00,1,-1
1224,2013-03-03 00:00:00,1,-1
1225,2013-03-03 00:00:00,-1,1
1226,2013-03-01 00:00:00,0,0
1227,2013-03-02 00:00:00,1,-1
1228,2013-03-03 00:00:00,0,0
1229,2013-03-03 00:00:00,1,-1
1230,2013-03-03 00:00:00,-1,1
1231,2013-03-10 00:00:00,-1,1
1232,2013-03-10 00:00:00,1,-1
1233,2013-03-10 00:00:00,-1,1
1234,2013-03-08 00:00:00,-1,1
1235,2013-03-10 00:00:00,1,-1
1236,2013-03-10 00:00:00,1,-1
1237,2013-03-09 00:00:00,0,0
1238,2013-03-10 00:00:00,1,-1
1239,2013-03-10 00:00:00,-1,1
1240,2013-03-10 00:00:00,1,-1
1241,2013-03-17 00:00:00,1,-1
1242,2013-03-17 00:00:00,0,0
1243,2013-03-17 00:00:00,-1,1
1244,2013-03-17 00:00:00,1,-1
1245,2013-04-03 00:00:00,-1,1
1246,2013-03-16 00:00:00,-1,1
1247,2013-03-17 00:00:00,1,-1
1248,2013-03-17 00:00:00,1,-1
1249,2013-03-17 00:00:00,1,-1
1250,2013-03-16 00:00:00,1,-1
1251,2012-09-16 00:00:00,-1,1
1252,2012-09-16 00:00:00,1,-1
1253,2012-09-16 00:00:00,-1,1
1254,2012-09-15 00:00:00,-1,1
1255,2012-09-16 00:00:00,1,-1
1256,2012-09-15 00:00:00,0,0
1257,2012-09-16 00:00:00,-1,1
1258,2012-09-16 00:00:00,-1,1
1259,2012-09-16 00:00:00,0,0
1260,2012-09-16 00:00:00,-1,1
1261,2013-03-30 00:00:00,0,0
1262,2013-03-30 00:00:00,1,-1
1263,2013-03-30 00:00:00,1,-1
1264,2013-03-30 00:00:00,-1,1
1265,2013-03-30 00:00:00,-1,1
1266,2013-03-30 00:00:00,-1,1
1267,2013-03-30 00:00:00,1,-1
1268,2013-03-30 00:00:00,1,-1
1269,2013-03-30 00:00:00,0,0
1270,2013-03-30 00:00:00,0,0
1271,2013-04-07 00:00:00,-1,1
1272,2013-04-07 00:00:00,0,0
1273,2013-04-07 00:00:00,1,-1
1274,2013-04-07 00:00:00,1,-1
1275,2013-04-08 00:00:00,0,0
1276,2013-04-07 00:00:00,0,0
1277,2013-04-07 00:00:00,-1,1
1278,2013-04-07 00:00:00,0,0
1279,2013-04-06 00:00:00,1,-1
1280,2013-04-06 00:00:00,0,0
1281,2013-04-14 00:00:00,0,0
1282,2013-04-14 00:00:00,0,0
1283,2013-04-13 00:00:00,-1,1
1284,2013-04-14 00:00:00,1,-1
1285,2013-04-15 00:00:00,-1,1
1286,2013-04-14 00:00:00,0,0
1287,2013-04-14 00:00:00,-1,1
1288,2013-04-14 00:00:00,0,0
1289,2013-04-13 00:00:00,-1,1
1290,2013-04-14 00:00:00,-1,1
1291,2013-04-20 00:00:00,0,0
1292,2013-04-21 00:00:00,1,-1
1293,2013-04-21 00:00:00,-1,1
1294,2013-04-20 00:00:00,1,-1
1295,2013-04-21 00:00:00,1,-1
1296,2013-04-21 00:00:00,0,0
1297,2013-04-21 00:00:00,1,-1
1298,2013-04-21 00:00:00,0,0
1299,2013-04-21 00:00:00,0,0
1300,2013-04-21 00:00:00,1,-1
1301,2013-04-27 00:00:00,0,0
1302,2013-04-28 00:00:00,1,-1
1303,2013-04-28 00:00:00,-1,1
1304,2013-04-28 00:00:00,-1,1
1305,2013-04-28 00:00:00,1,-1
1306,2013-04-28 00:00:00,-1,1
1307,2013-04-28 00:00:00,0,0
1308,2013-04-27 00:00:00,-1,1
1309,2013-04-28 00:00:00,1,-1
1310,2013-04-27 00:00:00,-1,1
1311,2013-05-05 00:00:00,1,-1
1312,2013-05-05 00:00:00,1,-1
1313,2013-05-05 00:00:00,1,-1
1314,2013-05-05 00:00:00,1,-1
1315,2013-05-04 00:00:00,-1,1
1316,2013-05-05 00:00:00,1,-1
1317,2013-05-05 00:00:00,1,-1
1318,2013-05-05 00:00:00,1,-1
1319,2013-05-08 00:00:00,0,0
1320,2013-05-07 00:00:00,-1,1
1321,2013-05-08 00:00:00,-1,1
1322,2013-05-08 00:00:00,-1,1
1323,2013-05-08 00:00:00,-1,1
1324,2013-05-08 00:00:00,-1,1
1325,2013-05-08 00:00:00,-1,1
1326,2013-05-12 00:00:00,1,-1
1327,2013-05-11 00:00:00,0,0
1328,2013-05-12 00:00:00,0,0
1329,2013-05-12 00:00:00,0,0
1330,2013-05-12 00:00:00,1,-1
1331,2013-05-12 00:00:00,1,-1
1332,2013-05-19 00:00:00,0,0
1333,2013-05-19 00:00:00,0,0
1334,2013-05-19 00:00:00,-1,1
1335,2013-05-19 00:00:00,0,0
1336,2013-05-18 00:00:00,1,-1
1337,2013-05-19 00:00:00,1,-1
1338,2013-05-19 00:00:00,-1,1
1339,2013-05-19 00:00:00,1,-1
1340,2013-05-19 00:00:00,-1,1
1341,2012-09-23 00:00:00,1,-1
1342,2012-09-23 00:00:00,0,0
1343,2012-09-23 00:00:00,0,0
1344,2012-09-23 00:00:00,-1,1
1345,2012-09-22 00:00:00,1,-1
1346,2012-09-23 00:00:00,-1,1
1347,2012-09-22 00:00:00,0,0
1348,2012-09-23 00:00:00,0,0
1349,2012-09-23 00:00:00,1,-1
1350,2012-09-26 00:00:00,1,-1
1351,2012-09-26 00:00:00,-1,1
1352,2012-09-25 00:00:00,0,0
1353,2012-09-26 00:00:00,0,0
1354,2012-09-26 00:00:00,1,-1
1355,2012-09-26 00:00:00,1,-1
1356,2012-09-26 00:00:00,1,-1
1357,2012-09-26 00:00:00,0,0
1358,2012-09-27 00:00:00,1,-1
1359,2012-09-26 00:00:00,0,0
1360,2012-09-30 00:00:00,-1,1
1361,2012-09-30 00:00:00,1,-1
1362,2012-09-30 00:00:00,1,-1
1363,2012-09-29 00:00:00,1,-1
1364,2012-09-30 00:00:00,1,-1
1365,2012-09-30 00:00:00,1,-1
1366,2012-09-29 00:00:00,0,0
1367,2012-09-30 00:00:00,-1,1
1368,2012-09-30 00:00:00,0,0
1369,2012-10-07 00:00:00,1,-1
1370,2012-10-06 00:00:00,1,-1
1371,2012-10-06 00:00:00,0,0
1372,2012-10-07 00:00:00,-1,1
1373,2012-10-07 00:00:00,1,-1
1374,2012-10-07 00:00:00,-1,1
1375,2012-10-07 00:00:00,1,-1
1376,2012-10-07 00:00:00,-1,1
1377,2012-10-07 00:00:00,-1,1
1378,2012-10-21 00:00:00,1,-1
1379,2012-10-21 00:00:00,1,-1
1380,2012-10-21 00:00:00,0,0
1381,2012-10-21 00:00:00,-1,1
1382,2012-10-21 00:00:00,1,-1
1383,2012-10-20 00:00:00,1,-1
1384,2012-10-20 00:00:00,1,-1
1385,2012-10-21 00:00:00,0,0
1386,2012-10-21 00:00:00,1,-1
1387,2012-10-21 00:00:00,1,-1
1388,2012-10-28 00:00:00,-1,1
1389,2012-10-28 00:00:00,-1,1
1390,2012-10-28 00:00:00,1,-1
1391,2012-10-27 00:00:00,1,-1
1392,2012-10-28 00:00:00,1,-1
1393,2012-10-28 00:00:00,0,0
1394,2012-10-28 00:00:00,-1,1
1395,2012-10-28 00:00:00,-1,1
1396,2012-10-27 00:00:00,0,0
1397,2012-10-28 00:00:00,-1,1
1398,2012-08-19 00:00:00,-1,1
1399,2012-08-19 00:00:00,0,0
1400,2012-08-19 00:00:00,1,-1
1401,2012-08-18 00:00:00,1,-1
1402,2012-08-19 00:00:00,0,0
1403,2012-08-20 00:00:00,-1,1
1404,2012-08-18 00:00:00,-1,1
1405,2012-08-18 00:00:00,1,-1
1406,2012-08-20 00:00:00,1,-1
1407,2012-08-20 00:00:00,1,-1
1408,2012-11-03 00:00:00,-1,1
1409,2012-11-04 00:00:00,-1,1
1410,2012-11-04 00:00:00,-1,1
1411,2012-11-03 00:00:00,1,-1
1412,2012-11-05 00:00:00,-1,1
1413,2012-11-04 00:00:00,-1,1
1414,2012-11-04 00:00:00,0,0
1415,2012-11-03 00:00:00,1,-1
1416,2012-11-04 00:00:00,1,-1
1417,2012-11-03 00:00:00,1,-1
1418,2012-11-10 00:00:00,-1,1
1419,2012-11-10 00:00:00,-1,1
1420,2012-11-11 00:00:00,0,0
1421,2012-11-11 00:00:00,1,-1
1422,2012-11-09 00:00:00,-1,1
1423,2012-11-11 00:00:00,1,-1
1424,2012-11-11 00:00:00,-1,1
1425,2012-11-10 00:00:00,1,-1
1426,2012-11-11 00:00:00,-1,1
1427,2012-11-10 00:00:00,1,-1
1428,2012-11-19 00:00:00,1,-1
1429,2012-11-17 00:00:00,0,0
1430,2012-11-17 00:00:00,1,-1
1431,2012-11-18 00:00:00,1,-1
1432,2012-11-18 00:00:00,-1,1
1433,2012-11-18 00:00:00,1,-1
1434,2012-11-17 00:00:00,1,-1
1435,2012-11-18 00:00:00,-1,1
1436,2012-11-18 00:00:00,0,0
1437,2012-11-23 00:00:00,0,0
1438,2012-11-24 00:00:00,1,-1
1439,2012-11-25 00:00:00,-1,1
1440,2012-11-24 00:00:00,1,-1
1441,2012-11-25 00:00:00,1,-1
1442,2012-11-24 00:00:00,1,-1
1443,2012-11-25 00:00:00,0,0
1444,2012-11-25 00:00:00,-1,1
1445,2012-11-26 00:00:00,-1,1
1446,2012-11-24 00:00:00,1,-1
1447,2012-11-30 00:00:00,1,-1
1448,2012-12-01 00:00:00,-1,1
1449,2012-12-01 00:00:00,1,-1
1450,2012-12-02 00:00:00,0,0
1451,2012-12-03 00:00:00,-1,1
1452,2012-12-01 00:00:00,1,-1
1453,2012-12-02 00:00:00,-1,1
1454,2012-12-01 00:00:00,1,-1
1455,2012-12-02 00:00:00,0,0
1456,2012-12-02 00:00:00,0,0
1457,2012-12-08 00:00:00,-1,1
1458,2012-12-08 00:00:00,0,0
1459,2012-12-08 00:00:00,1,-1
1460,2012-12-07 00:00:00,0,0
1461,2012-12-08 00:00:00,-1,1
1462,2012-12-09 00:00:00,1,-1
1463,2012-12-09 00:00:00,-1,1
1464,2012-12-09 00:00:00,1,-1
1465,2012-12-09 00:00:00,1,-1
1466,2012-12-10 00:00:00,-1,1
1467,2012-12-16 00:00:00,0,0
1468,2012-12-17 00:00:00,0,0
1469,2012-12-16 00:00:00,1,-1
1470,2012-12-17 00:00:00,-1,1
1471,2012-12-15 00:00:00,-1,1
1472,2012-12-16 00:00:00,-1,1
1473,2012-12-15 00:00:00,0,0
1474,2012-12-15 00:00:00,0,0
1475,2012-12-15 00:00:00,-1,1
1476,2012-12-21 00:00:00,1,-1
1477,2012-12-22 00:00:00,-1,1
1478,2012-12-20 00:00:00,1,-1
1479,2012-12-22 00:00:00,1,-1
1480,2012-12-20 00:00:00,1,-1
1481,2012-12-22 00:00:00,-1,1
1482,2012-12-21 00:00:00,1,-1
1483,2012-12-22 00:00:00,-1,1
1484,2012-12-22 00:00:00,-1,1
1485,2012-12-20 00:00:00,1,-1
1486,2013-01-07 00:00:00,1,-1
1487,2013-01-05 00:00:00,-1,1
1488,2013-01-05 00:00:00,1,-1
1489,2013-01-06 00:00:00,1,-1
1490,2013-01-05 00:00:00,1,-1
1491,2013-01-06 00:00:00,1,-1
1492,2013-01-06 00:00:00,1,-1
1493,2013-01-06 00:00:00,0,0
1494,2013-01-04 00:00:00,-1,1
1495,2013-01-05 00:00:00,1,-1
1496,2013-01-14 00:00:00,0,0
1497,2013-01-12 00:00:00,1,-1
1498,2013-01-12 00:00:00,0,0
1499,2013-01-13 00:00:00,0,0
1500,2013-01-13 00:00:00,-1,1
1501,2013-01-12 00:00:00,1,-1
1502,2013-01-12 00:00:00,1,-1
1503,2013-01-13 00:00:00,1,-1
1504,2013-01-13 00:00:00,1,-1
1505,2013-01-11 00:00:00,-1,1
1506,2012-08-25 00:00:00,-1,1
1507,2012-08-27 00:00:00,1,-1
1508,2012-08-27 00:00:00,1,-1
1509,2012-08-25 00:00:00,0,0
1510,2012-08-25 00:00:00,1,-1
1511,2012-08-26 00:00:00,1,-1
1512,2012-08-26 00:00:00,0,0
1513,2013-01-21 00:00:00,0,0
1514,2013-01-20 00:00:00,1,-1
1515,2013-01-18 00:00:00,1,-1
1516,2013-01-19 00:00:00,0,0
1517,2013-01-19 00:00:00,1,-1
1518,2013-01-20 00:00:00,1,-1
1519,2013-01-20 00:00:00,-1,1
1520,2013-01-19 00:00:00,0,0
1521,2013-01-19 00:00:00,1,-1
1522,2013-01-27 00:00:00,1,-1
1523,2013-01-27 00:00:00,1,-1
1524,2013-01-26 00:00:00,1,-1
1525,2013-01-26 00:00:00,0,0
1526,2013-01-27 00:00:00,-1,1
1527,2013-01-26 00:00:00,0,0
1528,2013-01-27 00:00:00,1,-1
1529,2013-01-26 00:00:00,-1,1
1530,2013-01-27 00:00:00,1,-1
1531,2013-01-28 00:00:00,1,-1
1532,2013-02-03 00:00:00,1,-1
1533,2013-02-01 00:00:00,0,0
1534,2013-02-02 00:00:00,1,-1
1535,2013-02-03 00:00:00,1,-1
1536,2013-02-02 00:00:00,1,-1
1537,2013-02-03 00:00:00,0,0
1538,2013-02-02 00:00:00,1,-1
1539,2013-02-02 00:00:00,1,-1
1540,2013-02-03 00:00:00,1,-1
1541,2013-02-10 00:00:00,1,-1
1542,2013-02-11 00:00:00,0,0
1543,2013-02-10 00:00:00,-1,1
1544,2013-02-09 00:00:00,-1,1
1545,2013-02-10 00:00:00,-1,1
1546,2013-02-09 00:00:00,0,0
1547,2013-02-09 00:00:00,-1,1
1548,2013-02-10 00:00:00,1,-1
1549,2013-02-09 00:00:00,-1,1
1550,2013-02-09 00:00:00,1,-1
1551,2013-02-17 00:00:00,-1,1
1552,2013-02-17 00:00:00,1,-1
1553,2013-02-16 00:00:00,1,-1
1554,2013-02-17 00:00:00,0,0
1555,2013-02-16 00:00:00,1,-1
1556,2013-02-17 00:00:00,1,-1
1557,2013-02-16 00:00:00,1,-1
1558,2013-02-16 00:00:00,-1,1
1559,2013-02-15 00:00:00,1,-1
1560,2013-02-17 00:00:00,1,-1
1561,2013-02-24 00:00:00,-1,1
1562,2013-02-24 00:00:00,1,-1
1563,2013-02-24 00:00:00,1,-1
1564,2013-02-22 00:00:00,-1,1
1565,2013-02-25 00:00:00,-1,1
1566,2013-02-23 00:00:00,-1,1
1567,2013-02-24 00:00:00,1,-1
1568,2013-02-23 00:00:00,1,-1
1569,2013-02-23 00:00:00,-1,1
1570,2013-03-03 00:00:00,0,0
1571,2013-03-03 00:00:00,0,0
1572,2013-03-03 00:00:00,0,0
1573,2013-03-02 00:00:00,-1,1
1574,2013-03-02 00:00:00,0,0
1575,2013-03-01 00:00:00,1,-1
1576,2013-03-03 00:00:00,-1,1
1577,2013-03-04 00:00:00,1,-1
1578,2013-03-02 00:00:00,1,-1
1579,2013-03-02 00:00:00,0,0
1580,2013-03-09 00:00:00,1,-1
1581,2013-03-09 00:00:00,0,0
1582,2013-03-10 00:00:00,-1,1
1583,2013-03-08 00:00:00,1,-1
1584,2013-03-10 00:00:00,1,-1
1585,2013-03-10 00:00:00,0,0
1586,2013-03-11 00:00:00,0,0
1587,2013-03-09 00:00:00,1,-1
1588,2013-03-10 00:00:00,-1,1
1589,2013-03-09 00:00:00,1,-1
1590,2013-03-17 00:00:00,-1,1
1591,2013-03-16 00:00:00,1,-1
1592,2013-03-17 00:00:00,-1,1
1593,2013-03-16 00:00:00,1,-1
1594,2013-03-16 00:00:00,1,-1
1595,2013-03-17 00:00:00,0,0
1596,2013-03-17 00:00:00,1,-1
1597,2013-03-16 00:00:00,1,-1
1598,2013-03-15 00:00:00,1,-1
1599,2013-03-17 00:00:00,1,-1
1600,2013-03-30 00:00:00,-1,1
1601,2013-03-31 00:00:00,0,0
1602,2013-03-31 00:00:00,-1,1
1603,2013-03-31 00:00:00,0,0
1604,2013-04-01 00:00:00,0,0
1605,2013-04-01 00:00:00,1,-1
1606,2013-03-30 00:00:00,1,-1
1607,2013-03-30 00:00:00,0,0
1608,2013-03-31 00:00:00,-1,1
1609,2013-03-30 00:00:00,0,0
1610,2012-09-26 00:00:00,-1,1
1611,2012-09-02 00:00:00,1,-1
1612,2012-09-01 00:00:00,1,-1
1613,2012-09-01 00:00:00,1,-1
1614,2012-09-01 00:00:00,0,0
1615,2012-09-02 00:00:00,1,-1
1616,2012-09-02 00:00:00,0,0
1617,2013-04-06 00:00:00,1,-1
1618,2013-04-07 00:00:00,-1,1
1619,2013-04-07 00:00:00,1,-1
1620,2013-04-07 00:00:00,0,0
1621,2013-04-05 00:00:00,-1,1
1622,2013-04-08 00:00:00,1,-1
1623,2013-04-06 00:00:00,1,-1
1624,2013-04-06 00:00:00,1,-1
1625,2013-04-06 00:00:00,1,-1
1626,2013-04-07 00:00:00,-1,1
1627,2013-04-14 00:00:00,-1,1
1628,2013-04-13 00:00:00,1,-1
1629,2013-04-13 00:00:00,0,0
1630,2013-04-13 00:00:00,1,-1
1631,2013-04-14 00:00:00,1,-1
1632,2013-04-12 00:00:00,0,0
1633,2013-04-14 00:00:00,-1,1
1634,2013-04-13 00:00:00,-1,1
1635,2013-04-14 00:00:00,-1,1
1636,2013-04-15 00:00:00,1,-1
1637,2013-04-21 00:00:00,0,0
1638,2013-04-20 00:00:00,1,-1
1639,2013-04-21 00:00:00,-1,1
1640,2013-04-20 00:00:00,0,0
1641,2013-04-21 00:00:00,-1,1
1642,2013-04-20 00:00:00,1,-1
1643,2013-04-21 00:00:00,0,0
1644,2013-04-20 00:00:00,1,-1
1645,2013-04-22 00:00:00,1,-1
1646,2013-04-19 00:00:00,0,0
1647,2013-04-26 00:00:00,0,0
1648,2013-04-28 00:00:00,1,-1
1649,2013-04-28 00:00:00,1,-1
1650,2013-04-28 00:00:00,-1,1
1651,2013-04-28 00:00:00,0,0
1652,2013-04-27 00:00:00,-1,1
1653,2013-04-29 00:00:00,0,0
1654,2013-04-27 00:00:00,0,0
1655,2013-04-27 00:00:00,-1,1
1656,2013-05-04 00:00:00,1,-1
1657,2013-05-06 00:00:00,1,-1
1658,2013-05-04 00:00:00,1,-1
1659,2013-05-05 00:00:00,1,-1
1660,2013-05-04 00:00:00,1,-1
1661,2013-05-04 00:00:00,0,0
1662,2013-05-05 00:00:00,1,-1
1663,2013-05-03 00:00:00,0,0
1664,2013-05-05 00:00:00,0,0
1665,2013-05-05 00:00:00,1,-1
1666,2013-05-12 00:00:00,-1,1
1667,2013-05-11 00:00:00,1,-1
1668,2013-05-13 00:00:00,0,0
1669,2013-05-12 00:00:00,0,0
1670,2013-05-11 00:00:00,0,0
1671,2013-05-11 00:00:00,1,-1
1672,2013-05-12 00:00:00,-1,1
1673,2013-05-12 00:00:00,1,-1
1674,2013-05-11 00:00:00,1,-1
1675,2013-05-18 00:00:00,-1,1
1676,2013-05-18 00:00:00,1,-1
1677,2013-05-18 00:00:00,-1,1
1678,2013-05-08 00:00:00,1,-1
1679,2013-05-19 00:00:00,1,-1
1680,2013-05-19 00:00:00,1,-1
1681,2013-05-08 00:00:00,-1,1
1682,2013-05-20 00:00:00,1,-1
1683,2013-05-19 00:00:00,-1,1
1684,2013-05-26 00:00:00,-1,1
1685,2013-05-26 00:00:00,1,-1
1686,2013-05-26 00:00:00,1,-1
1687,2013-05-26 00:00:00,0,0
1688,2013-05-26 00:00:00,1,-1
1689,2013-05-26 00:00:00,-1,1
1690,2013-05-26 00:00:00,-1,1
1691,2013-05-26 00:00:00,0,0
1692,2013-05-26 00:00:00,1,-1
1693,2013-05-26 00:00:00,-1,1
1694,2013-06-01 00:00:00,1,-1
1695,2013-06-01 00:00:00,1,-1
1696,2013-06-01 00:00:00,1,-1
1697,2013-06-01 00:00:00,1,-1
1698,2013-06-01 00:00:00,-1,1
1699,2013-06-01 00:00:00,1,-1
1700,2013-06-01 00:00:00,0,0
1701,2013-06-01 00:00:00,0,0
1702,2012-09-16 00:00:00,1,-1
1703,2012-09-17 00:00:00,-1,1
1704,2012-09-16 00:00:00,0,0
1705,2012-09-15 00:00:00,1,-1
1706,2012-09-16 00:00:00,1,-1
1707,2012-09-16 00:00:00,0,0
1708,2012-09-15 00:00:00,1,-1
1709,2012-09-15 00:00:00,-1,1
1710,2012-09-16 00:00:00,0,0
1711,2012-09-15 00:00:00,1,-1
1712,2012-09-23 00:00:00,1,-1
1713,2012-09-22 00:00:00,1,-1
1714,2012-09-23 00:00:00,0,0
1715,2012-09-23 00:00:00,1,-1
1716,2012-09-22 00:00:00,1,-1
1717,2012-09-23 00:00:00,1,-1
1718,2012-09-22 00:00:00,1,-1
1719,2012-09-22 00:00:00,1,-1
1720,2012-09-24 00:00:00,-1,1
1721,2012-09-24 00:00:00,-1,1
1722,2012-09-30 00:00:00,1,-1
1723,2012-09-30 00:00:00,-1,1
1724,2012-09-29 00:00:00,1,-1
1725,2012-09-29 00:00:00,1,-1
1726,2012-09-30 00:00:00,1,-1
1727,2012-09-29 00:00:00,1,-1
1728,2012-10-01 00:00:00,1,-1
1729,2012-09-30 00:00:00,1,-1
1730,2012-09-29 00:00:00,-1,1
1731,2012-09-30 00:00:00,1,-1
1732,2012-10-06 00:00:00,0,0
1733,2012-10-07 00:00:00,1,-1
1734,2012-10-06 00:00:00,1,-1
1735,2012-10-07 00:00:00,1,-1
1736,2012-10-07 00:00:00,1,-1
1737,2012-10-06 00:00:00,-1,1
1738,2012-10-07 00:00:00,-1,1
1739,2012-10-05 00:00:00,1,-1
1740,2012-10-07 00:00:00,0,0
1741,2012-10-06 00:00:00,1,-1
1742,2012-10-21 00:00:00,1,-1
1743,2012-10-20 00:00:00,1,-1
1744,2012-10-21 00:00:00,-1,1
1745,2012-10-21 00:00:00,0,0
1746,2012-10-20 00:00:00,1,-1
1747,2012-10-21 00:00:00,-1,1
1748,2012-10-21 00:00:00,-1,1
1749,2012-10-22 00:00:00,1,-1
1750,2012-10-20 00:00:00,1,-1
1751,2012-10-20 00:00:00,-1,1
1752,2012-10-27 00:00:00,0,0
1753,2012-10-29 00:00:00,0,0
1754,2012-10-28 00:00:00,1,-1
1755,2012-10-27 00:00:00,1,-1
1756,2012-10-28 00:00:00,-1,1
1757,2012-10-28 00:00:00,1,-1
1758,2012-10-28 00:00:00,1,-1
1759,2012-10-28 00:00:00,-1,1
1760,2012-10-27 00:00:00,0,0
1761,2012-10-27 00:00:00,-1,1
